title,address,city,state,postal_code,price,facts and features,real estate provider,url
Condo For Sale,1317 Cole St,San Francisco,CA,94117,"$1,495,000","2 bds , 1 ba , 1,542 sqft",Pacific Union International,https://www.zillow.com/homedetails/1317-Cole-St-San-Francisco-CA-94117/82785674_zpid/
Condo For Sale,742 Haight St,San Francisco,CA,94117,"$1,499,000","3 bds , 1.5 ba , 1,826 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/742-Haight-St-San-Francisco-CA-94117/69818960_zpid/
Condo For Sale,4626 17th St,San Francisco,CA,94117,"$699,000","1 bd , 1 ba , 607 sqft",Redfin,https://www.zillow.com/homedetails/4626-17th-St-San-Francisco-CA-94117/2102299527_zpid/
Condo For Sale,1090 Page St APT 1,San Francisco,CA,94117,"$899,000","2 bds , 1 ba , 828 sqft",Compass,https://www.zillow.com/homedetails/1090-Page-St-APT-1-San-Francisco-CA-94117/15086413_zpid/
Condo For Sale,355 Buena Vista Ave E UNIT 210W,San Francisco,CA,94117,"$1,195,000","2 bds , 2 ba , 1,073 sqft",Compass,https://www.zillow.com/homedetails/355-Buena-Vista-Ave-E-UNIT-210W-San-Francisco-CA-94117/2090731295_zpid/
Condo For Sale,60 Delmar St,San Francisco,CA,94117,"$1,249,000","3 bds , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/60-Delmar-St-San-Francisco-CA-94117/2090753548_zpid/
House For Sale,1214 Masonic Ave,San Francisco,CA,94117,"$2,895,000","5 bds , 4 ba , 2,898 sqft",,https://www.zillow.com/homedetails/1214-Masonic-Ave-San-Francisco-CA-94117/15086909_zpid/
Condo For Sale,115 Carl St APT 3,San Francisco,CA,94117,"$549,000","1 bd , 1 ba , -- sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/115-Carl-St-APT-3-San-Francisco-CA-94117/2090823404_zpid/
Condo For Sale,717 Clayton St,San Francisco,CA,94117,"$1,199,000","2 bds , 1 ba , 1,175 sqft",,https://www.zillow.com/homedetails/717-Clayton-St-San-Francisco-CA-94117/82785658_zpid/
Condo For Sale,145 Divisadero St,San Francisco,CA,94117,"$1,445,000","3 bds , 1 ba , 1,373 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/145-Divisadero-St-San-Francisco-CA-94117/15087323_zpid/
Condo For Sale,988 Fulton St APT 314,San Francisco,CA,94117,"$949,000","2 bds , 2 ba , 932 sqft",Century 21 Realty Alliance,https://www.zillow.com/homedetails/988-Fulton-St-APT-314-San-Francisco-CA-94117/79844529_zpid/
Condo For Sale,267 271 Hermann St # 267,San Francisco,CA,94117,"$899,000","2 bds , 1 ba , -- sqft",Vanguard Properties,https://www.zillow.com/homedetails/267-271-Hermann-St-267-San-Francisco-CA-94117/2090856900_zpid/
Apartment For Sale,619-621 Baker St,SAN FRANCISCO,CA,94117,"$1,995,000","Studio , -- ba , 1,550 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/619-621-Baker-St-San-Francisco-CA-94117/15085504_zpid/
Apartment For Sale,1736 Fell St,San Francisco,CA,94117,"$4,599,000","Studio , -- ba , 6,825 sqft",CENTURY 21 Real Estate Alliance,https://www.zillow.com/homedetails/1736-Fell-St-San-Francisco-CA-94117/2091168962_zpid/
Apartment For Sale,1736-1738 Fell St,SAN FRANCISCO,CA,94117,"$4,599,000","7 bds , 5 ba , 6,825 sqft",CENTURY 21 Real Estate Alliance,https://www.zillow.com/homedetails/1736-1738-Fell-St-San-Francisco-CA-94117/15086203_zpid/
Apartment For Sale,517 519 Lyon St,San Francisco,CA,94117,"$2,195,000","Studio , -- ba , 2,720 sqft",Colliers International,https://www.zillow.com/homedetails/517-519-Lyon-St-San-Francisco-CA-94117/2091507463_zpid/
Apartment For Sale,1062 Fulton St,San Francisco,CA,94117,"$3,199,000","Studio , -- ba , 4,470 sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1062-Fulton-St-San-Francisco-CA-94117/2091641359_zpid/
House For Sale,540 Fillmore St,San Francisco,CA,94117,"$3,395,000","3 bds , 4 ba , 3,865 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/540-Fillmore-St-San-Francisco-CA-94117/15078628_zpid/
