title,address,city,state,postal_code,price,facts and features,real estate provider,url
New Construction,1545 Pine St # U4I7Q,San Francisco,CA,94109,"$727,500+","-- bds , 1 ba , 432+ sqft",,https://www.zillow.com/community/austin/2092523855_zpid/
Condo For Sale,666 Post St APT 302,San Francisco,CA,94109,"$649,000","1 bd , 1 ba , 825 sqft",,https://www.zillow.com/homedetails/666-Post-St-APT-302-San-Francisco-CA-94109/63196385_zpid/
House For Sale,5 N View Ct,San Francisco,CA,94109,"$4,450,000","4 bds , 2 ba , 2,900 sqft",Compass,https://www.zillow.com/homedetails/5-N-View-Ct-San-Francisco-CA-94109/2113481468_zpid/
Apartment For Sale,1157 Broadway,San Francisco,CA,94109,"$2,750,000","Studio , -- ba , 4,400 sqft","Merchant Real Estate, Inc.",https://www.zillow.com/homedetails/1157-Broadway-San-Francisco-CA-94109/2099757582_zpid/
Condo For Sale,66 Cleary Ct APT 601,San Francisco,CA,94109,"$1,185,000","3 bds , 2 ba , 1,110 sqft",Warwick Properties Group,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-601-San-Francisco-CA-94109/15076892_zpid/
Condo For Sale,666 Post St,San Francisco,CA,94109,"$649,000","1 bd , 1 ba , 825 sqft",McGuire Real Estate,https://www.zillow.com/homedetails/666-Post-St-San-Francisco-CA-94109/2106538041_zpid/
Condo For Sale,1522 Larkin St,San Francisco,CA,94109,"$1,375,000","2 bds , 2 ba , 1,308 sqft",,https://www.zillow.com/homedetails/1522-Larkin-St-San-Francisco-CA-94109/2090715050_zpid/
Condo For Sale,151 Alice B Toklas Pl APT 503,San Francisco,CA,94109,"$795,000","1 bd , 1 ba , 989 sqft",Coldwell Banker Residential Brokerage - San Francisco Market Street,https://www.zillow.com/homedetails/151-Alice-B-Toklas-Pl-APT-503-San-Francisco-CA-94109/15077144_zpid/
Condo For Sale,1200 Gough St APT 9A,San Francisco,CA,94109,"$1,295,000","2 bds , 2 ba , 1,500 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1200-Gough-St-APT-9A-San-Francisco-CA-94109/15077032_zpid/
Condo For Sale,1335 Union St APT 7,San Francisco,CA,94109,"$895,000","1 bd , 1 ba , -- sqft",Zephyr Real Estate,https://www.zillow.com/homedetails/1335-Union-St-APT-7-San-Francisco-CA-94109/2090718849_zpid/
Condo For Sale,1 Daniel Burnham Ct APT 423,San Francisco,CA,94109,"$1,200,000","2 bds , 2 ba , 1,131 sqft",,https://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-APT-423-San-Francisco-CA-94109/15076572_zpid/
Condo For Sale,2040 Franklin St APT 609,San Francisco,CA,94109,"$1,195,000","2 bds , 2 ba , 1,630 sqft",Vanguard Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-609-San-Francisco-CA-94109/15073814_zpid/
Condo For Sale,1483 Sutter St APT 811,San Francisco,CA,94109,"$849,000","1 bd , 1 ba , 783 sqft",Vanguard Properties,https://www.zillow.com/homedetails/1483-Sutter-St-APT-811-San-Francisco-CA-94109/15076429_zpid/
House For Sale,1259-1261 Filbert St,SAN FRANCISCO,CA,94109,"$3,528,000","6 bds , 3 ba , 2,937 sqft",Pacific  Coast Real Estate,https://www.zillow.com/homedetails/1259-1261-Filbert-St-San-Francisco-CA-94109/15065464_zpid/
Condo For Sale,1688 Pine St UNIT W903,San Francisco,CA,94109,"$895,000","1 bd , 1 ba , 673 sqft",Redfin,https://www.zillow.com/homedetails/1688-Pine-St-UNIT-W903-San-Francisco-CA-94109/2094941210_zpid/
Condo For Sale,1320 Green St APT B,San Francisco,CA,94109,"$995,000","2 bds , 1 ba , 900 sqft","McCauley, Wilson & Butterfield",https://www.zillow.com/homedetails/1320-Green-St-APT-B-San-Francisco-CA-94109/2096100430_zpid/
Condo For Sale,2040 Franklin St APT 1402,San Francisco,CA,94109,"$879,000","1 bd , 1 ba , -- sqft",Leading Properties,https://www.zillow.com/homedetails/2040-Franklin-St-APT-1402-San-Francisco-CA-94109/15073870_zpid/
Apartment For Sale,1843 Pine St,San Francisco,CA,94109,"$5,350,000","Studio , -- ba , 5,203 sqft",,https://www.zillow.com/homedetails/1843-Pine-St-San-Francisco-CA-94109/15075489_zpid/
House For Sale,807 Francisco St,San Francisco,CA,94109,"$16,900,000","6 bds , 6.5 ba , 6,180 sqft",Compass,https://www.zillow.com/homedetails/807-Francisco-St-San-Francisco-CA-94109/15063607_zpid/
Condo For Sale,1310 1314 Greenwich St # 401,San Francisco,CA,94109,"$2,750,000","2 bds , 2 ba , 1,912 sqft",Sotheby's International Realty - San Francisco Brokerage,https://www.zillow.com/homedetails/1310-1314-Greenwich-St-401-San-Francisco-CA-94109/2090793708_zpid/
New Construction,1545 Pine St # U08XW5,San Francisco,CA,94109,"$1,475,500+","2 bds , 2 ba , 1,198+ sqft",,https://www.zillow.com/community/austin/2092523856_zpid/
Condo For Sale,66 Cleary Ct APT 1506,San Francisco,CA,94109,"$1,050,000","3 bds , 2 ba , 1,099 sqft",Paragon Real Estate Group,https://www.zillow.com/homedetails/66-Cleary-Ct-APT-1506-San-Francisco-CA-94109/15076986_zpid/
Condo For Sale,1145 Green St APT 3,San Francisco,CA,94109,"$849,900","1 bd , 1 ba , -- sqft",Pacific Union International Inc.,https://www.zillow.com/homedetails/1145-Green-St-APT-3-San-Francisco-CA-94109/122246217_zpid/
New Construction,1545 Pine St # KBU33O,San Francisco,CA,94109,"$842,000+","1 bd , 1 ba , 630+ sqft",,https://www.zillow.com/community/austin/2092523854_zpid/
House For Sale,930 Chestnut St,San Francisco,CA,94109,"$6,850,000","4 bds , 3.5 ba , -- sqft",Compass,https://www.zillow.com/homedetails/930-Chestnut-St-San-Francisco-CA-94109/15063600_zpid/
